Radius_km,Mass_sol,Central_Pressure_MeV_fm3,Particles_fm_3,is_stable
33.8768608689291,0.0001435967315809,1.054206302940932e-08,5.339182045663195e+53,True
34.46005416688818,0.0001567836263943,1.2540143113847554e-08,5.829495956764061e+53,True
33.90558183665063,0.0001708364151531,1.4916927443621e-08,6.3520057675716995e+53,True
35.81536752010346,0.0001868521626007,1.7744193374678376e-08,6.9475025649967135e+53,True
33.92839064170338,0.0002032631691786,2.1107322517186673e-08,7.5576963094599585e+53,True
33.7998564430488,0.000221653630949,2.5107879205166213e-08,8.241490641356188e+53,True
33.787771034728976,0.0002417572180919,2.9866677673963944e-08,8.988983051454779e+53,True
33.82055833156512,0.0002637006764409,3.552743057234868e-08,9.804886383924114e+53,True
34.15178330194237,0.0002876799429162,4.2261088991942615e-08,1.0696486189885846e+54,True
33.72413665487055,0.0003136655628361,5.0271005080084575e-08,1.1662687519269915e+54,True
34.00134219476952,0.0003421635620721,5.979907314370706e-08,1.2722305794699228e+54,True
33.811790157774,0.0003731337544529,7.113303470160887e-08,1.38738471556607e+54,True
33.77486826412413,0.0004069929838799,8.461516809299898e-08,1.5132811202433227e+54,True
33.76125794636167,0.0004439211713397,1.0065262506288847e-07,1.6505888308730507e+54,True
33.990174554940026,0.0004841421237626,1.1972972648255712e-07,1.800140072107968e+54,True
33.752961020956306,0.0005280435242522,1.4242258852793218e-07,1.9633764129275137e+54,True
33.700129385157986,0.0005759155967073,1.6941652101704076e-07,2.1413770604332123e+54,True
33.647536795624625,0.0006280781628596,2.0152672332512995e-07,2.3353312913502867e+54,True
33.983849311273865,0.0006850216933544,2.3972290288075505e-07,2.547062921931486e+54,True
33.81943167157163,0.0007471990724114,2.851585597055638e-07,2.778256040031021e+54,True
33.69616492912049,0.0008148889314744,3.3920582137202175e-07,3.029946840709825e+54,True
33.658977315787624,0.0008887504780189,4.0349688037235165e-07,3.304586646190149e+54,True
33.84976517377136,0.0009693182878183,4.79973285280557e-07,3.6041634061078536e+54,True
33.71056098094393,0.0010571465872468,5.709445742688763e-07,3.9307381880477216e+54,True
33.70924832594947,0.0011530009374967,6.791580216730727e-07,4.287157933216411e+54,True
33.73554594726007,0.0012574603334627,8.078816039079506e-07,4.67557593788365e+54,True
33.671636703375825,0.0013714357308617,9.610026902502828e-07,5.0993799328928085e+54,True
33.645472687475305,0.0014957371970612,1.1431454388872348e-06,5.5615826143254205e+54,True
33.685662939161475,0.0016313213673507,1.3598104435153628e-06,6.0657417971050735e+54,True
33.77086982623094,0.0017792387507322,1.6175408477274694e-06,6.615764505600072e+54,True
33.819271163752866,0.0019403239509158,1.9241199437348853e-06,7.214755097100265e+54,True
33.640893451246924,0.0021161682666714,2.288806222779311e-06,7.868631877126239e+54,True
33.708293841409414,0.0023078987805622,2.7226129756051743e-06,8.581587227238326e+54,True
33.76306701150339,0.0025170087382222,3.238640886746835e-06,9.359175395006807e+54,True
33.65100388063803,0.0027450572266971,3.852473666763777e-06,1.0207195811707063e+55,True
33.60147796853617,0.0029936869230493,4.58264867026256e-06,1.1131759151035159e+55,True
33.76267340178787,0.0032648608846169,5.451216712066614e-06,1.2140167950745783e+55,True
33.631680633927424,0.0035606516283684,6.484407987621667e-06,1.3240132386607186e+55,True
33.61755118083302,0.0038831445286683,7.713424208004182e-06,1.4439411133123127e+55,True
33.658250977790566,0.0042348817149507,9.175380871499893e-06,1.5747462244990108e+55,True
33.57928622457617,0.0046182705955046,1.0914428127747104e-05,1.717324374581972e+55,True
33.589568463576946,0.0050364324791715,1.2983084083820048e-05,1.8728369722724432e+55,True
33.698478817800215,0.0054924075069027,1.5443820817237304e-05,2.042415381167212e+55,True
33.606362433534564,0.0059896374329789,1.837095099246668e-05,2.2273404886029143e+55,True
33.68683649120952,0.006531708423137,2.1852872055529724e-05,2.4289470835918408e+55,True
33.672870380447634,0.0071228536029766,2.599473577993749e-05,2.648810802869621e+55,True
33.59339069715913,0.0077673928180214,3.092162378252579e-05,2.888539814366886e+55,True
33.61229627987676,0.0084700785543138,3.678232490772267e-05,3.149903525504737e+55,True
33.557870735464064,0.0092361834047555,4.375382855482001e-05,3.43486518434488e+55,True
33.63250490352792,0.0100714168614497,5.204666964383873e-05,3.7455510108883564e+55,True
33.622615462848074,0.0109820548043462,6.191128663451476e-05,4.0842984567256036e+55,True
33.55977745940117,0.0119747185050504,7.364558460648397e-05,4.453574105841174e+55,True
33.598145335893314,0.013056808339156,8.760393180081596e-05,4.8561351403273803e+55,True
33.546373184225175,0.0142363609651958,0.0001042078613126,5.294976374186469e+55,True
33.53684356578886,0.0155220315821579,0.0001239588011192,5.77332383230984e+55,True
33.53499060388341,0.0169233633736327,0.0001474532168816,6.294735216200951e+55,True
33.53305671014415,0.0184506357052299,0.0001754006248241,6.863043685597577e+55,True
33.58072023232623,0.0201151473477635,0.0002086450186663,7.482463551387997e+55,True
33.52288056250027,0.0219287276275674,0.0002481903576906,8.157408713499001e+55,True
33.53835963219594,0.0239050080831348,0.0002952308856659,8.892966340168839e+55,True
33.49755340752942,0.0260581874332358,0.0003511871962395,9.694437760007784e+55,True
33.490322166626875,0.0284039893968905,0.0004177491339511,1.0567695539622267e+56,True
33.496517950157504,0.0309593805294314,0.0004969268264493,1.151907918812694e+56,True
33.4772578454889,0.0337426519909745,0.0005911113890517,1.2555426421118442e+56,True
33.47815655635183,0.0367739129650866,0.0007031471348876,1.368425787955451e+56,True
