Radius_km,Mass_sol,Central_Pressure_MeV_fm3,Particles_fm_3,is_stable
6.556244084446997e-05,2.7305510205167275e-14,1.301489262890043e-06,3.0457927705791023e+43,True
6.549642584868864e-05,3.0814750205279354e-14,1.5481658165243995e-06,3.4372308996529644e+43,True
6.999435890186982e-05,2.9745871630702225e-14,1.8415959806939556e-06,3.3180028532774495e+43,True
6.440115617632892e-05,3.3007586545920614e-14,2.190641157367715e-06,3.681830800090417e+43,True
7.081177485768048e-05,3.2522109052750285e-14,2.6058422860724505e-06,3.627678219566984e+43,True
7.678816123875612e-05,4.4745527069010066e-14,3.099738173477312e-06,4.991139219558619e+43,True
8.202289584983421e-05,5.1693967018288665e-14,3.6872441572794713e-06,5.7662028612539e+43,True
8.73315972625193e-05,5.883387409235096e-14,4.38610253979609e-06,6.562623700840063e+43,True
9.302759896818706e-05,6.702857414813953e-14,5.21741839406697e-06,7.476701409544089e+43,True
9.950676088597533e-05,7.706143306123477e-14,6.2062969234672345e-06,8.595816523535682e+43,True
0.0001076388273583,9.069960976271638e-14,7.382601622679827e-06,1.011708676227113e+44,True
8.332502391923075e-05,5.6598547243629855e-14,8.781856136001102e-06,6.313284197699731e+43,True
8.017567720028741e-05,6.317703145141138e-14,1.0446317048518356e-05,7.047081131476925e+43,True
8.962195478512323e-05,8.19145272627082e-14,1.2426250007763863e-05,9.137154853440595e+43,True
8.510426069855373e-05,8.193355350564128e-14,1.4781447713895918e-05,9.139277135667891e+43,True
9.04179544152842e-05,9.579362999961178e-14,1.7583035620732195e-05,1.0685299184957743e+44,True
9.213266782705955e-05,1.029374188804904e-13,2.0915619878646933e-05,1.148215302148299e+44,True
9.704342644520212e-05,1.1981867288907156e-13,2.4879842385818724e-05,1.3365172277277446e+44,True
0.0001222006599665,1.8837067005035205e-13,2.9595420108734903e-05,2.1011803897229813e+44,True
0.0001120981476564,1.634281307109336e-13,3.5204760457476595e-05,1.8229588676490085e+44,True
0.0001227151543173,1.9362546375329145e-13,4.187726189778014e-05,2.1597949794949214e+44,True
0.0001217879300043,2.343538368479764e-13,4.981442967559878e-05,2.6140995639375705e+44,True
0.0001243471276547,2.8050496737406574e-13,5.925596114574806e-05,3.1288922892675477e+44,True
0.0001323117202178,3.414461930907519e-13,7.048698447763823e-05,3.808661112428e+44,True
0.0001467926598718,4.199416542359516e-13,8.3846669342354e-05,4.684238632360031e+44,True
0.0001551627538557,5.154658452795599e-13,9.973846961826494e-05,5.7497630986285925e+44,True
0.0001611491734218,6.383477835313442e-13,0.0001186423074383,7.12044952197997e+44,True
0.0001722604313461,7.895838941395135e-13,0.0001411290665292,8.80741252614937e+44,True
0.0001836313700511,9.816106323723803e-13,0.0001678778325327,1.0949374536655307e+45,True
0.0001987641530728,1.224318845527148e-12,0.000199696400954,1.3656662998772696e+45,True
0.0002109131540934,1.5361988678354097e-12,0.000237545672066,1.7135528325136294e+45,True
0.0002329293173002,2.0015728127073117e-12,0.0002825686694789,2.232654143168857e+45,True
0.0002436951623364,2.4318420165800868e-12,0.0003361250587166,2.7125978757345262e+45,True
0.0002633609032102,3.062608305264306e-12,0.0003998322082403,3.416186059312055e+45,True
0.0002837298787263,3.874570326494626e-12,0.0004756140329338,4.3218890042513826e+45,True
0.0003051580022042,4.871191847157486e-12,0.0005657590950941,5.433570370582043e+45,True
0.0003299584029974,6.199535886761813e-12,0.000672989717539,6.915271590041128e+45,True
0.0003557526771859,7.851137124045103e-12,0.0008005441960026,8.757550025066623e+45,True
0.0003838214046285,9.947829430482312e-12,0.0009522745935807,1.1096305261064528e+46,True
0.0004133823510255,1.2588907380329247e-11,0.0011327630705555,1.4042295430068414e+46,True
0.0004451281987851,1.5994906466313286e-11,0.0013474602626848,1.7841516841588232e+46,True
0.0004811964110521,2.0338728677577076e-11,0.0016028498868913,2.2686833026366579e+46,True
0.0005205123914138,2.5944661319692604e-11,0.0019066445453379,2.8939970268396177e+46,True
0.0005619181569494,3.297104718816536e-11,0.0022680186410452,3.677755207503141e+46,True
0.0006063774741085,4.185237640718808e-11,0.0026978854389542,4.66842305004514e+46,True
0.0006549767256737,5.3237044740512856e-11,0.0032092266394984,5.938325868199708e+46,True
0.0007073615698673,6.77726698975433e-11,0.0038174844175957,7.559702194254075e+46,True
0.0007639491841216,8.629909884628618e-11,0.0045410277663855,9.62623278241931e+46,True
0.0008258322924859,1.0992673617499875e-10,0.0054017072289901,1.2261777751499196e+47,True
0.000893110595142,1.400304040743422e-10,0.0064255147708443,1.5619691704342618e+47,True
0.0009650745465144,1.7833051836610127e-10,0.0076433687203104,1.989187851975686e+47,True
0.0010429354111173,2.2722755304736734e-10,0.009092047482282,2.5346099222870297e+47,True
0.001127293119202,2.895264667652737e-10,0.0108153002223228,3.2295233158699067e+47,True
0.0012190100793734,3.69146438092704e-10,0.012865168063291,4.117644546986511e+47,True
0.001317671351026,4.701866799959141e-10,0.0153035556937293,5.2446983398351794e+47,True
0.0014241710152647,5.993567653701019e-10,0.0182041008495898,6.6855267127269285e+47,True
0.0015397993747958,7.641079996611212e-10,0.0216543981264319,8.5232453810657e+47,True
0.0016644073616496,9.737541447796182e-10,0.0257586442797913,1.086174489543188e+48,True
0.0017992251261734,1.2412113804435302e-09,0.0306407849000848,1.3845099084077662e+48,True
0.0019455972486363,1.5825689384219742e-09,0.0364482574896169,1.7652775738705932e+48,True
0.0021032056569033,2.017115967774763e-09,0.0433564439801851,2.249993634667276e+48,True
0.0022740767071202,2.5715350720063313e-09,0.0515739671544631,2.868421305615751e+48,True
0.0024585623113318,3.278479281642657e-09,0.0613489909196719,3.656983566037531e+48,True
0.0026583135315195,4.179906696184461e-09,0.0729767146977413,4.66248281469386e+48,True
0.0028741771906885,5.328795857166367e-09,0.0868082882577274,5.944014321377137e+48,True
0.0031075191414133,6.794281218093124e-09,0.1032614162126705,7.578694653261351e+48,True
0.0033603782214885,8.662060200638404e-09,0.122832972429878,9.662115806792136e+48,True
0.0036324466752726,1.1043915031803813e-08,0.146114005301699,1.231896649306075e+49,True
0.0039274707129446,1.4080762066519574e-08,0.1738075870262994,1.5706433700408376e+49,True
0.0042463691172984,1.7952850657778775e-08,0.2067500459352118,2.0025579343473091e+49,True
0.004591275438815,2.288979867757052e-08,0.2459362230703137,2.55325348524573e+49,True
0.004964262409633,2.9184562287300843e-08,0.2925495157425245,3.2554084463230964e+49,True
0.0053673071814636,3.7210601774936285e-08,0.347997615368426,4.1506813913417015e+49,True
0.0058033028582186,4.7444092030775626e-08,0.4139550188443721,5.292188671901284e+49,True
0.006274657377232,6.04918763273865e-08,0.4924135972743021,6.747622762130375e+49,True
0.0067843513877741,7.712817987085166e-08,0.5857427491941584,8.603347834763089e+49,True
0.007335371730747,9.833999313046545e-08,0.6967609548816008,1.0969462588581803e+50,True
0.0079311218872891,1.2538517833105257e-07,0.8288208926451324,1.3986282554716012e+50,True
0.0085753344297269,1.5986816954805466e-07,0.9859106875496642,1.783278529712974e+50,True
0.0092719114421366,2.0383615488938722e-07,1.172774350224817,2.273734091043817e+50,True
0.0100248978717007,2.598916863066237e-07,1.3950550429305115,2.899027583355331e+50,True
0.0108391782895771,3.313648935931856e-07,1.6594654994226037,3.6963086709148847e+50,True
0.0117195153344346,4.224914816965203e-07,1.9739907451889085,4.712830131468848e+50,True
0.0126713604343493,5.386760089505006e-07,2.348129240075928,6.008885544108668e+50,True
0.0137004544898181,6.868076589902628e-07,2.793179725658666,7.661332987569335e+50,True
0.0148131370240899,8.756694670427684e-07,3.3225824399590915,9.768161893808407e+50,True
0.0160161047690175,1.1164527936571182e-06,3.952325003977733,1.2454234953497255e+51,True
0.0173166890210479,1.423430642876634e-06,4.701425237551054,1.58788034844389e+51,True
0.0187228210141803,1.8147935631683796e-06,5.59250548526159,2.024483874231308e+51,True
0.0202430705796331,2.313728156809364e-06,6.652475796674056,2.5811073069770894e+51,True
0.0218865738934479,2.9497762720975973e-06,7.913346592500281,3.290717738332789e+51,True
0.0236633879053845,3.760605748215349e-06,9.413195358687815,4.195353763897554e+51,True
0.0255841862894946,4.794194811625424e-06,11.19731656197136,5.34856576244195e+51,True
0.0276606562827061,6.1116924959632855e-06,13.319589513594975,6.818612119979051e+51,True
0.0299053017508144,7.790990554520097e-06,15.844105489809388,8.69245186480678e+51,True
0.032331644977758,9.93131665882549e-06,18.84710324713744,1.1080880697951609e+52,True
0.0349542700734588,1.26590375711454e-05,22.41927138371569,1.412502296385197e+52,True
0.0377889218069376,1.6135065328857176e-05,26.668487076550512,1.8004621141380494e+52,True
0.0408525119130576,2.0564244728205503e-05,31.723073902781973,2.2948549507414368e+52,True
0.0441632652989315,2.620724558191138e-05,37.73567712906572,2.9248142911956243e+52,True
0.0477408472344941,3.3395742744350644e-05,44.887873500310384,3.727422470100846e+52,True
0.0516062851701117,4.2551469232744e-05,53.39565474042828,4.749850221778128e+52,True
0.0557822596745708,5.421054942916629e-05,63.51595036328272,6.05209231673662e+52,True
0.0602930208112589,6.905403471290111e-05,75.55438677852796,7.710405632898823e+52,True
0.0651645665543374,8.794657789868979e-05,89.87451701233245,9.82167090829529e+52,True
0.0704246475571338,0.0001119850488176,106.90879977462264,1.2508886943549308e+53,True
0.076102886727571,0.000142559654171,127.17165943358692,1.592809466720549e+53,True
0.0822307400667058,0.000181430457646,151.27502130026636,2.027707106890933e+53,True
0.0888415993331611,0.0002308229590114,179.9467913788368,2.580622616992052e+53,True
0.0959706745768948,0.0002935469107927,214.05283865910815,3.283220587804993e+53,True
0.1036550032799403,0.0003731434790017,254.6231438023314,4.175482414547518e+53,True
0.1119332648576194,0.0004740661910433,302.8829038938043,5.30780096616327e+53,True
0.1208455824325846,0.0006019021751625,360.289532605728,6.7435605682625675e+53,True
