Radius_km,Mass_sol,Central_Pressure_MeV_fm3,Particles_fm_3,is_stable
0.0001154868224474,2.2585357820358453e-14,3.124875720198996e-07,3.598976337166032e+43,True
0.0001154868224474,2.3054541491855797e-14,3.717146125475041e-07,3.6737407462602727e+43,True
9.445314769557864e-05,1.5253557307131938e-14,4.421671949646155e-07,2.4306540654917607e+43,True
0.0001013487710306,1.7594915336376076e-14,5.259729418839824e-07,2.803749422780441e+43,True
0.0001154868224474,2.1682279687714023e-14,6.256627328859896e-07,3.455070854215266e+43,True
0.0001154868224474,2.3317401038656453e-14,7.442471354519017e-07,3.715627410296209e+43,True
0.0001154868224474,2.3934459061344037e-14,8.853073221628106e-07,3.813955594442698e+43,True
0.0001154868224474,2.4383427082042702e-14,1.0531032198050509e-06,3.885498639978298e+43,True
0.0001702656704453,3.0808454159684194e-14,1.252702156415483e-06,4.909326582241239e+43,True
0.0001693752453253,7.183341390182242e-14,1.4901318913244813e-06,1.1446653134737915e+44,True
0.0001689132467773,6.837649319169267e-14,1.772562649605439e-06,1.0895792886763906e+44,True
0.0001685587536099,7.326492534812801e-14,2.108523658253862e-06,1.1674764457880387e+44,True
0.0001418168257895,6.24483256870416e-14,2.5081607233492693e-06,9.95113950823463e+43,True
0.000173775669775,9.673197468075733e-14,2.9835426268641305e-06,1.541423832317475e+44,True
0.0001870352905204,7.609857994527547e-14,3.5490255961064203e-06,1.212630726474751e+44,True
0.0001878832998524,1.264016312154425e-13,4.221686852537856e-06,2.014209753017319e+44,True
0.0001884917855242,1.3146554498535034e-13,5.0218403328631225e-06,2.094903209435108e+44,True
0.00017748420311,1.4698060846270005e-13,5.973650156835008e-06,2.3421357166035742e+44,True
0.0002708770227346,2.721184984215927e-13,7.1058603681073295e-06,4.3362077569304915e+44,True
0.0002750360085654,2.898753661651925e-13,8.452662985840206e-06,4.6191634109855246e+44,True
0.0002808125581169,3.09372651072774e-13,1.0054730581657102e-05,4.9298526092995436e+44,True
0.0002315920138764,3.755636763768678e-13,1.196044456511125e-05,5.9846064739094824e+44,True
0.0002778030084649,5.101897601149983e-13,1.4227356271094064e-05,8.129872866832604e+44,True
0.0002864078838303,6.773505359125209e-13,1.692392497308109e-05,1.0793579517847291e+45,True
0.0003487654089414,6.800516710943129e-13,2.013158530909938e-05,1.0836622101868361e+45,True
0.0003597113334643,1.1772227946902817e-12,2.394720655534563e-05,1.8759043035569103e+45,True
0.0003291123700872,1.1710532478858124e-12,2.848601801593744e-05,1.866073132705792e+45,True
0.0003941297845603,1.7733708322029353e-12,3.388508887368201e-05,2.8258660937002465e+45,True
0.0003968789727875,1.867042517759102e-12,4.030746759111569e-05,2.9751319084396504e+45,True
0.0003897444797812,2.208416638239876e-12,4.7947105869057234e-05,3.5191115082058444e+45,True
0.0004130942247767,2.659789130489534e-12,5.703471586305502e-05,4.238373494414554e+45,True
0.0004518259559545,3.6140709841678337e-12,6.784473754189039e-05,5.759021462158166e+45,True
0.0004665280940804,4.034575422805487e-12,8.070362659787678e-05,6.42909521435017e+45,True
0.0005473315058005,6.029119576165946e-12,9.599971319850796e-05,9.607400988290221e+45,True
0.0005953625679614,7.780406070771033e-12,0.0001141949293074,1.239807573411689e+46,True
0.0006284064929249,9.690628866511194e-12,0.0001358387587321,1.5442015459964555e+46,True
0.0007015463338141,1.3057479036226467e-11,0.0001615848311811,2.0807090698317668e+46,True
0.0007847125826836,1.5573536314921825e-11,0.0001922106614602,2.4816427615032387e+46,True
0.0007939846927392,2.004592155817039e-11,0.0002286411299187,3.194317289628565e+46,True
0.0008531612988742,2.530065857927548e-11,0.0002719764132403,4.0316595681883807e+46,True
0.0009140218901194,3.217102916301608e-11,0.0003235252090706,5.126453042702519e+46,True
0.0009784081149786,4.096017521418944e-11,0.0003848442578426,6.527003378246226e+46,True
0.0010629545792918,5.2231241559333865e-11,0.0004577853553356,8.32304770630074e+46,True
0.0011651855136201,6.634049350538257e-11,0.0005445512757149,1.0571356913178876e+47,True
0.0012419060631695,8.487485993508115e-11,0.0006477622938929,1.352480812678141e+47,True
0.0013427648885711,1.0807938723787036e-10,0.0007705353161435,1.7222449518606384e+47,True
0.0014439644434271,1.3724748340115374e-10,0.0009165780086647,2.187038569087562e+47,True
0.0015695551597288,1.7659125406067682e-10,0.0010903007667091,2.8139815759410453e+47,True
0.0016845978984941,2.2313452718983807e-10,0.0012969499056805,3.555648679066947e+47,True
0.0018317236443672,2.8656760602858767e-10,0.0015427660964797,4.56645488561882e+47,True
0.0019694649753463,3.626073090672432e-10,0.0018351728297465,5.778147714244844e+47,True
0.0021276031387385,4.6203998318634144e-10,0.0021830006004958,7.362607656833908e+47,True
0.0023026231088195,5.894274908488052e-10,0.0025967535833797,9.392528058880984e+47,True
0.0024901501565645,7.511730984778992e-10,0.0030889268519961,1.1969945071788119e+48,True
0.0026920003322077,9.588005625436243e-10,0.0036743837220643,1.5278489926660393e+48,True
0.0029068594095265,1.2219825169966518e-09,0.0043708046139865,1.9472296277613628e+48,True
0.0031438322892117,1.5568254996399735e-09,0.0051992209901563,2.4808022180060804e+48,True
0.003398930083208,1.985299403614668e-09,0.0061846504915778,3.1635758473620407e+48,True
0.0036758067916971,2.530504416915102e-09,0.0073568524545104,4.032360749992127e+48,True
0.0039702556646175,3.226540348378474e-09,0.0087512266232571,5.1414951053076765e+48,True
0.0042934755935354,4.114321195699508e-09,0.0104098821996424,6.556175568320134e+48,True
0.0046402852932757,5.244911290196965e-09,0.0123829095137866,8.357773449733449e+48,True
0.0050171621379914,6.687221090820649e-09,0.0147298927198131,1.065609802617197e+49,True
0.0054272699263313,8.53089805221887e-09,0.0175217091989278,1.3594003221229795e+49,True
0.0058646307343497,1.0870784478423122e-08,0.0208426700106806,1.7322621236592002e+49,True
0.0063436004725525,1.3866165884219217e-08,0.0247930660326622,2.2095775188022563e+49,True
0.006856388634871,1.7672752097509853e-08,0.0294921966804136,2.816159095170478e+49,True
0.0074139947837521,2.2533794931261324e-08,0.0350819726729379,3.590769394135646e+49,True
0.008016496837148,2.873344117938508e-08,0.0417312016450141,4.578687742738006e+49,True
0.008666613404089,3.663139523652306e-08,0.0496406860290445,5.837233837853907e+49,True
0.0093707350488266,4.670952027328285e-08,0.0590492871591828,7.443193804952555e+49,True
0.0101309175688461,5.95545050449895e-08,0.0702411387297806,9.490058318487394e+49,True
0.0109537713495337,7.593191786434054e-08,0.0835542274499584,1.2099823449592903e+50,True
0.011843649364816,9.681679549935513e-08,0.0993906000245341,1.5427865462567732e+50,True
0.0128059807779884,1.2344217524726088e-07,0.1182285047055602,1.967067508343144e+50,True
0.0138462274259403,1.5740323978948782e-07,0.1406368340815165,2.5082454103013873e+50,True
0.0149702990667001,2.006812595371855e-07,0.1672923052670714,3.1978932005603877e+50,True
0.0161865647184013,2.558742663786598e-07,0.1989998963240954,4.077412650564481e+50,True
0.0175011242684544,3.262576785705784e-07,0.2367171560806733,5.199000749165741e+50,True
0.018922476071058,4.159773856957631e-07,0.2815831214889784,6.62872704259846e+50,True
0.0204596743304618,5.303923819800501e-07,0.3349527158076167,8.451994352364156e+50,True
0.0221211569921466,6.762506896233059e-07,0.3984376664113678,1.077634326483478e+51,True
0.0239173652233754,8.622054705175855e-07,0.4739551779198548,1.3739678261616564e+51,True
0.0258601422010151,1.0993161845044209e-06,0.5637858305422255,1.7518256445408528e+51,True
0.0279600328899209,1.4016242504190134e-06,0.6706424521306508,2.2335864779355016e+51,True
0.0302322531726486,1.787053041717266e-06,0.7977520438341745,2.8478167801699142e+51,True
0.032685991588015,2.278443276788221e-06,0.948953233455056,3.63092159153356e+51,True
0.0353404079486501,2.904939621785905e-06,1.1288121995359974,4.629355504428065e+51,True
0.0382097420545233,3.7036238833345225e-06,1.3427605670112988,5.9022272567856155e+51,True
0.0413124363057917,4.721853719146571e-06,1.5972594387814267,7.525029676207781e+51,True
0.0446665047059172,6.019911335721316e-06,1.8999945168592989,9.5938651311346e+51,True
0.0482927883726012,7.674654800888045e-06,2.2601082056209627,1.2231271100279284e+52,True
