Radius_km,Mass_sol,Central_Pressure_MeV_fm3,Particles_fm_3,is_stable
0.002762770116663,9.918712922513085e-13,2.082382820624061e-09,5.531913501089594e+45,True
0.002749531362379,1.031037095455039e-12,2.47706530643903e-09,5.750350950808748e+45,True
0.0027382061772004,3.957276808332021e-12,2.946553569110318e-09,2.207071946186877e+46,True
0.002727996650795,3.928142075186808e-12,3.505025851788318e-09,2.1908227790613245e+46,True
0.0027185248077571,3.8970243322936186e-12,4.169347657715898e-09,2.1734676379473066e+46,True
0.0027095787448359,3.8666380432474426e-12,4.959581077563691e-09,2.1565204468796039e+46,True
0.0027010265110425,3.8373947016347455e-12,5.899590651647192e-09,2.1402107060926828e+46,True
0.0026927798703213,3.809354211303583e-12,7.017764063673805e-09,2.12457182545649e+46,True
0.0029987564665499,1.31352784768054e-12,8.347869430507173e-09,7.325872310219698e+45,True
0.0030201344859715,1.4211403657945048e-12,9.930075077547561e-09,7.926054154986062e+45,True
0.0029915215277797,1.4520253824152014e-12,1.1812162596287804e-08,8.098307593307494e+45,True
0.0029639132517817,1.4601928062415705e-12,1.4050969817601742e-08,8.143859352394881e+45,True
0.0029400144964406,5.166967345810969e-12,1.6714107277629346e-08,2.8817465219948827e+46,True
0.0029194201212459,1.3316887151771788e-12,1.98820000124224e-08,7.427159999578708e+45,True
0.0035047292446495,2.1792574084985843e-12,2.3650316342233483e-08,1.215426193196542e+46,True
0.0038716423284251,2.856054105609048e-12,2.813285699317176e-08,1.5928925862851453e+46,True
0.0041627913318417,3.501261358750316e-12,3.346499180583517e-08,1.9527407588998538e+46,True
0.0044209091933578,4.156849979131787e-12,3.980774781730973e-08,2.318378878939879e+46,True
0.0046596946389544,4.837045438608028e-12,4.7352672173976275e-08,2.697740846757352e+46,True
0.0048856649056006,5.5496457545638255e-12,5.632761673196317e-08,3.095175811088443e+46,True
0.0051026049174821,6.300288255105623e-12,6.700361903644869e-08,3.5138278503862363e+46,True
0.0053130112609639,7.0938529963771535e-12,7.970308748095824e-08,3.9564186936499204e+46,True
0.0055186858942715,7.935060697094442e-12,9.480953783319637e-08,4.4255812034237954e+46,True
0.0057210186334344,8.828774013489595e-12,1.1277917516422237e-07,4.924027404345299e+46,True
0.0059211356146628,9.780169730464146e-12,1.341546709477673e-07,5.454644518444737e+46,True
0.0061199832463295,1.079484863312502e-11,1.5958155138922465e-07,6.020556243240546e+46,True
0.0143013888228178,3.0549125783462094e-11,1.8982769190129027e-07,1.7038009173901047e+47,True
0.0141608998043932,2.2706430234500827e-10,2.2580650644686098e-07,1.2663942340412905e+48,True
0.0101183943760807,8.385860822982349e-11,2.686045320524171e-07,4.6770037061036556e+47,True
0.0106441403260741,1.0971325116738964e-10,3.195142415264134e-07,6.1189816276067094e+47,True
0.0116999265473594,1.4538113935913748e-10,3.80073075305656e-07,8.108268722432874e+47,True
0.0139726157947775,2.2670216994955687e-10,4.521098711662832e-07,1.264374547882828e+48,True
0.0139378512202543,2.378233062752489e-10,5.378000939467005e-07,1.3263998994479439e+48,True
0.013904863427828,2.4317154969348086e-10,6.397315331845593e-07,1.3562283872167379e+48,True
0.0138732021795781,2.4680338059052597e-10,7.609824526940802e-07,1.3764840141700819e+48,True
0.0138425684416353,2.4960336333480105e-10,9.05214552150632e-07,1.3921002164416227e+48,True
0.0215932025821783,1.0799737402004818e-09,1.0767835480625356e-06,6.023282987145976e+48,True
0.0190098347891548,7.51727360731445e-10,1.2808707136042784e-06,4.1925710767300195e+48,True
0.0144089535808108,3.2791000769760496e-10,1.5236393497292164e-06,1.8288359204246072e+48,True
0.0143339738663834,3.465198692073559e-10,1.812420912888858e-06,1.9326277624501984e+48,True
0.0142499154661484,3.538870079957961e-10,2.155936420295722e-06,1.973716134110249e+48,True
0.0217596753430893,1.200129359146432e-09,2.5645598190261848e-06,6.693420909972798e+48,True
0.0215358979209041,1.1323348282914996e-09,3.050631272540705e-06,6.31531400916166e+48,True
0.0213679751011922,1.2389673204853575e-09,3.628829825672428e-06,6.910030052158466e+48,True
0.027145628651201,2.6093530399208332e-09,4.316616702326855e-06,1.4553013798507222e+49,True
0.0236158813988391,1.3722516181354738e-09,5.134762623197525e-06,7.653389954258983e+48,True
0.024333868335376,2.6086632166194554e-09,6.107975068153237e-06,1.4549166563808609e+49,True
0.0281540098639244,2.081057540986946e-09,7.265644426216817e-06,1.1606577869647283e+49,True
0.0290633822492329,4.373257529208874e-09,8.642731566384173e-06,2.439075082390924e+49,True
0.0298976384757239,4.9628305899288495e-09,1.0280823633350829e-05,2.767894749953992e+49,True
0.0249775235382503,3.914284518635029e-09,1.2229389952496732e-05,2.1830943900284654e+49,True
0.0314116973234067,5.832118949967358e-09,1.454727597165114e-05,3.252718781648083e+49,True
0.0321131237495211,6.394263754497273e-09,1.7304480355716713e-05,3.5662410586471216e+49,True
0.0324195579218272,8.616061748747384e-09,2.058426890126552e-05,4.805393668099042e+49,True
0.0325875981058754,1.081219748354914e-08,2.4485689109966725e-05,6.030233896422803e+49,True
0.0355657710900404,1.3628693067071952e-08,2.912656135934377e-05,7.601064569661341e+49,True
0.0373457153907072,1.6479825957792878e-08,3.4647037002291485e-05,9.191213513664061e+49,True
0.0435811806573387,2.1583555148970272e-08,4.1213830847665874e-05,1.2037692648685318e+50,True
0.0559572676385691,4.1194110298263144e-08,4.902525584013619e-05,2.2974997986076557e+50,True
0.0495452835620057,3.9726976642524215e-08,5.831721198338765e-05,2.2156741302938115e+50,True
0.0589223531232177,5.7818837445463945e-08,6.937031036829633e-05,3.2247036380967336e+50,True
0.0605579496116295,6.511645899904776e-08,8.251834744714106e-05,3.6317109148010564e+50,True
0.0676252227201477,9.156846005826409e-08,9.815838547147504e-05,5.1070076718938115e+50,True
0.0670001327132166,1.0405835364556964e-07,0.0001167627435163,5.803601850533616e+50,True
0.0724221688258506,1.3311299690866806e-07,0.0001388932612123,7.424055846654734e+50,True
0.0819030070212281,1.8029737652626642e-07,0.0001652182659402,1.0055654284419878e+51,True
0.0849273502970598,2.1858642586253077e-07,0.0001965327558878,1.2191137813428506e+51,True
0.0928923978810884,2.759997230469553e-07,0.0002337824084827,1.5393233882785245e+51,True
0.1007785554414718,3.618441831898001e-07,0.000278092139242,2.018101710554236e+51,True
0.1065569043029213,4.49058225502222e-07,0.0003308000734963,2.5045190086890332e+51,True
0.1159286990987867,5.736849170808261e-07,0.0003934979569125,3.1995978794990583e+51,True
0.1259661880818776,7.34121475760371e-07,0.000468079225188,4.094399776393156e+51,True
0.1349352102458106,9.309773016618322e-07,0.0005567961845894,5.192324219923695e+51,True
0.1467758393481811,1.2006417647161709e-06,0.0006623280301509,6.696327033684695e+51,True
0.1577919305247215,1.5154916910243568e-06,0.0007878617556388,8.452346811292416e+51,True
0.1709011492224121,1.943107900015067e-06,0.0009371883987106,1.0837306185864923e+52,True
0.1840916912458461,2.459806474932716e-06,0.0011148175278105,1.3719115905766456e+52,True
0.1991920970185931,3.137048974922836e-06,0.0013261134282322,1.7496347788678432e+52,True
0.2152464388979573,4.0050229299767216e-06,0.0015774571000794,2.2337378349350424e+52,True
0.2321572560232825,5.0959445752125885e-06,0.0018764389603597,2.842190319275929e+52,True
0.250894154253316,6.496121116459481e-06,0.0022320880686888,3.623131339255938e+52,True
0.2720525225191142,8.315430694079004e-06,0.0026551447990761,4.637848078989113e+52,True
0.2940347416778034,1.0598027145677864e-05,0.0031583851923022,5.910971874497184e+52,True
0.3174725764062803,1.349476970943548e-05,0.0037570067841214,7.526651417776117e+52,True
0.342917860259411,1.7179929407191903e-05,0.0044690875610538,9.582097733647646e+52,True
0.3708539581042703,2.1890308530638607e-05,0.0053161319039345,1.2209405806324376e+53,True
0.4004725483830415,2.7911385605575903e-05,0.0063237200063643,1.556783039529171e+53,True
0.433322944954639,3.5592806892810334e-05,0.0075222803800816,1.9852431695631794e+53,True
0.4683742314052156,4.537350590483567e-05,0.0089480087764185,2.5308093823943484e+53,True
0.5066320179429399,5.790042402569983e-05,0.0106439612746784,3.229575982709305e+53,True
0.5476277507818529,7.374474137806559e-05,0.0126613545480003,4.113415839790175e+53,True
