Radius_km,Mass_sol,Central_Pressure_MeV_fm3,Particles_fm_3,is_stable
12.218680832638215,5.157383989388661e-05,8.13430789306273e-08,1.1505642883160792e+53,True
12.290616876854228,5.629513695870197e-05,9.676036353277415e-08,1.2558923866730939e+53,True
12.076372974135172,6.11196139136641e-05,1.150997487933717e-07,1.3635224181409892e+53,True
12.753544801237632,6.728823983753122e-05,1.3691507233548106e-07,1.5011393417349846e+53,True
12.248450768503856,7.306805704966919e-05,1.628651428795264e-07,1.6300823759657519e+53,True
12.664926063512322,8.003174875244644e-05,1.937336358423315e-07,1.785436813081582e+53,True
12.196777465920746,8.695431398412163e-05,2.3045275982996818e-07,1.9398738757888164e+53,True
12.310271887675484,9.492290539505768e-05,2.7413140873725775e-07,2.1176471371806697e+53,True
12.346618034167792,0.0001034597373087,3.260886496291861e-07,2.308097607040406e+53,True
12.225724436531744,0.0001128673599118,3.8789355771670126e-07,2.5179750107579004e+53,True
12.465165268076667,0.0001232919049213,4.614126014174918e-07,2.7505395192832366e+53,True
12.43446656868016,0.0001342678405726,5.488660085000674e-07,2.99540549080046e+53,True
12.208000684663183,0.0001464689777415,6.528948155323983e-07,3.267605299631683e+53,True
12.230579061976304,0.0001597866785597,7.766406254852489e-07,3.564715414516272e+53,True
12.151278048607438,0.0001742025698917,9.238404821184945e-07,3.886326062663744e+53,True
12.35230223356855,0.0001900289178524,1.0989397262957706e-06,4.239403880735725e+53,True
12.361093220075892,0.0002072717250643,1.307226242415435e-06,4.624082964322255e+53,True
12.162397752136815,0.0002260785023428,1.5549901491136537e-06,5.043654424709403e+53,True
12.147875810538888,0.0002465530155569,1.8497137567959456e-06,5.500433483893285e+53,True
12.23741727419101,0.0002689168546333,2.200297528592309e-06,5.999364033092916e+53,True
12.172631208994208,0.0002933216327683,2.6173288686112736e-06,6.543828879149874e+53,True
12.161098166699835,0.0003199287329147,3.113401854724928e-06,7.1374288613434615e+53,True
12.204793331358529,0.0003489269975981,3.703497571609237e-06,7.78437752599463e+53,True
12.145235930753394,0.0003805322799958,4.405436529852432e-06,8.489491133841858e+53,True
12.381641404325013,0.0004152799678597,5.240416833897156e-06,9.264714926813114e+53,True
12.154700011486364,0.0004526591500512,6.233654351141581e-06,1.0098651257413208e+54,True
