Radius_km,Mass_sol,Central_Pressure_MeV_fm3,Particles_fm_3
0.8065366349316763,3.2170683673676434e-06,2.0823828206240612e-05,1.794244912827093e+51
0.8628310224424532,3.5652072531095643e-06,2.4770653064390206e-05,1.988411901486507e+51
0.8243793542471249,3.839084152854911e-06,2.946553569110312e-05,2.141161048351774e+51
0.7958031300435062,4.168375335260777e-06,3.505025851788318e-05,2.3248163913069017e+51
0.8743542334218878,4.609481451184431e-06,4.169347657715881e-05,2.570834329895907e+51
0.7913060491418548,4.994027238432585e-06,4.959581077563692e-05,2.7853071781445077e+51
0.7966838872302195,5.460031138894879e-06,5.899590651647204e-05,3.045211832979148e+51
0.7953579240251879,5.922531085573701e-06,7.017764063673805e-05,3.3031624773208654e+51
0.8230282138955384,6.531862660047592e-06,8.347869430507172e-05,3.64300600809803e+51
0.7870842621896444,7.062509723955243e-06,9.93007507754756e-05,3.9389650237363453e+51
0.7798273088528694,7.70979627693951e-06,0.00011812162596287778,4.299978104981796e+51
0.787081596815127,8.398737483993534e-06,0.0001405096981760174,4.68422386537696e+51
0.7799890851487796,9.171072352871291e-06,0.00016714107277629412,5.114981693534468e+51
0.7897317763649311,1.0008144469391058e-05,0.00019882000012422392,5.581846541107088e+51
0.8133988944123011,1.09344028762201e-05,0.00023650316342233528,6.098454353732005e+51
0.7847074930068731,1.1888264605942225e-05,0.0002813285699317176,6.630458736815545e+51
0.8100342778564893,1.3056313943738317e-05,0.00033464991805835174,7.281924941077315e+51
0.7897407312231666,1.4157029301617283e-05,0.0003980774781730957,7.895837611205019e+51
0.7742539686457144,1.5430350284197132e-05,0.00047352672173976164,8.606021028102085e+51
0.7692536078715463,1.681650808087605e-05,0.0005632761673196316,9.379140248677869e+51
0.7784503775891628,1.8337044003495184e-05,0.0006700361903644868,1.0227210175706702e+52
0.781877165338156,2.0014886461740162e-05,0.0007970308748095824,1.116301983649244e+52
0.7745705021570253,2.181388240673491e-05,0.0009480953783319656,1.2166405767716204e+52
0.7779589313745822,2.384037304813474e-05,0.0011277917516422239,1.3296680610242815e+52
0.7764828562271148,2.5957758567606755e-05,0.001341546709477673,1.447765682453811e+52
0.7860566795588428,2.8320037166559262e-05,0.0015958155138922467,1.5795228435936272e+52
0.7690804474261594,3.089050364669736e-05,0.0018982769190128987,1.7228924764998308e+52
0.7623407697571393,3.366148652015054e-05,0.0022580650644686098,1.87744686392594e+52
0.7816358680048386,3.672851402555371e-05,0.002686045320524171,2.048514407540163e+52
0.7864224246651608,4.01747116714206e-05,0.003195142415264134,2.240731903563431e+52
0.7692712166431963,4.366234181057808e-05,0.003800730753056568,2.435261687965375e+52
0.762640597969568,4.7624589196124415e-05,0.004521098711662832,2.656265846269083e+52
0.7699656380200182,5.197230427073333e-05,0.005378000939467005,2.898772381597976e+52
0.7645611140200848,5.6636493861322664e-05,0.006397315331845593,3.1589335085496064e+52
0.7662541165028744,6.178354568800734e-05,0.007609824526940786,3.446030683773965e+52
0.7696306045415497,6.737172814860726e-05,0.009052145521506284,3.7577369390623096e+52
0.771855450357892,7.352985120841795e-05,0.010767835480625402,4.1012381729484216e+52
0.7603027008143217,8.012272222796822e-05,0.012808707136042785,4.46899431623744e+52
0.7652201345404511,8.737885764258178e-05,0.015236393497292196,4.873753417916799e+52
0.7583797958862576,9.528933903650517e-05,0.018124209128888655,5.315019561277982e+52
0.7616043351851418,0.0001039148932311966,0.02155936420295722,5.796182016627984e+52
0.7593583290771718,0.00011332738668175824,0.02564559819026177,6.321251869881215e+52
0.7579831002673071,0.0001235834022122205,0.03050631272540699,6.893388076770039e+52
0.7602698599460838,0.00013477191532416512,0.03628829825672431,7.517557165928576e+52
0.7582934387045397,0.00014696551363131767,0.043166167023268545,8.197812122432209e+52
0.7603295282205982,0.0001602706246808838,0.051347626231975196,8.940094557445498e+52
0.7615014948824701,0.00017476536484805271,0.061079750681532374,9.748767560742727e+52
0.7578148819032546,0.0001905797190205003,0.07265644426216825,1.063108907799708e+53
0.7579966312208417,0.00020782480818515886,0.08642731566384192,1.159326598087263e+53
0.7577595958834568,0.00022661183371559766,0.10280823633350838,1.2641511102401207e+53
0.7588807450972516,0.00024709558793183523,0.1222938995249673,1.3784471293508713e+53
