Radius_km,Mass_sol,Central_Pressure_MeV_fm3,Particles_fm_3
12.218680832638217,5.157383989388661e-05,8.13430789306273e-08,1.1505642883160792e+53
12.290616876854227,5.6295136958701964e-05,9.676036353277414e-08,1.2558923866730939e+53
12.076372974135172,6.11196139136641e-05,1.1509974879337168e-07,1.3635224181409892e+53
12.753544801237632,6.728823983753122e-05,1.3691507233548103e-07,1.5011393417349846e+53
12.248450768503856,7.306805704966919e-05,1.628651428795264e-07,1.6300823759657519e+53
12.664926063512322,8.003174875244644e-05,1.937336358423315e-07,1.7854368130815821e+53
12.196777465920746,8.695431398412163e-05,2.3045275982996818e-07,1.9398738757888164e+53
12.310271887675484,9.492290539505768e-05,2.7413140873725775e-07,2.11764713718067e+53
12.346618034167792,0.00010345973730872585,3.260886496291861e-07,2.3080976070404066e+53
12.225724436531744,0.00011286735991182387,3.8789355771670115e-07,2.5179750107579004e+53
12.465165268076667,0.00012329190492131408,4.614126014174918e-07,2.7505395192832366e+53
12.434466568680161,0.00013426784057269636,5.488660085000674e-07,2.99540549080046e+53
12.208000684663183,0.00014646897774157728,6.528948155323983e-07,3.267605299631683e+53
12.230579061976304,0.00015978667855971523,7.766406254852489e-07,3.564715414516272e+53
12.151278048607438,0.00017420256989171082,9.238404821184943e-07,3.886326062663744e+53
12.35230223356855,0.00019002891785249338,1.0989397262957706e-06,4.239403880735725e+53
12.361093220075892,0.00020727172506438538,1.307226242415435e-06,4.624082964322255e+53
12.162397752136817,0.00022607850234288352,1.5549901491136535e-06,5.043654424709403e+53
12.147875810538887,0.000246553015556977,1.8497137567959458e-06,5.500433483893285e+53
12.23741727419101,0.0002689168546333924,2.200297528592309e-06,5.999364033092916e+53
12.172631208994208,0.000293321632768387,2.6173288686112736e-06,6.543828879149874e+53
12.161098166699837,0.00031992873291477995,3.113401854724928e-06,7.1374288613434615e+53
12.204793331358529,0.0003489269975981106,3.7034975716092365e-06,7.78437752599463e+53
12.145235930753394,0.0003805322799958017,4.405436529852432e-06,8.489491133841858e+53
12.381641404325013,0.0004152799678597183,5.2404168338971555e-06,9.264714926813114e+53
12.154700011486364,0.0004526591500512612,6.233654351141581e-06,1.0098651257413208e+54
12.175560870415413,0.0004936835377452389,7.415144214894127e-06,1.1013917169882999e+54
12.230171167796076,0.0005385836412006959,8.820566658080497e-06,1.2015656690771257e+54
