Radius_km,Mass_sol,Central_Pressure_MeV_fm3,Particles_fm_3
0.00021103690600358336,2.6360272600989644e-14,8.13430789306273e-08,5.880712509175896e+43
0.0002100759319372434,2.967727215854222e-14,9.676036353277453e-08,6.620701851722903e+43
0.00020939556987868902,5.25738647535321e-14,1.1509974879337214e-07,1.172870208285962e+44
0.00020883276062147536,2.7883862221254436e-14,1.3691507233548103e-07,6.220610077211717e+43
0.00011548682244744255,1.559848412279537e-14,1.628651428795264e-07,3.479865405650721e+43
0.0002342196289912457,1.943370702355141e-14,1.937336358423315e-07,4.335465180057263e+43
0.00024867112233917536,2.0527348695990283e-14,2.3045275982996818e-07,4.579445671527229e+43
0.0003077172628080333,8.566570834494847e-14,2.7413140873725775e-07,1.9111160583763934e+44
0.0004224388452118598,1.7652364980137316e-13,3.260886496291874e-07,3.938065631358692e+44
0.00026714230265809504,6.283855306383444e-14,3.8789355771670115e-07,1.4018651124266754e+44
0.0003077270013290276,8.596771386881154e-14,4.614126014174918e-07,1.9178534991466883e+44
0.00040324761115947315,1.4879482749573404e-13,5.488660085000652e-07,3.319463409760561e+44
0.00041408275518447384,1.7127133115623594e-13,6.528948155323983e-07,3.820891670092429e+44
0.00042536908580942227,1.8830633104361802e-13,7.766406254852489e-07,4.200925437272475e+44
0.0004368281666771451,2.0497717218690443e-13,9.238404821184943e-07,4.572835188018777e+44
0.00044837218529668646,2.2197282190373968e-13,1.0989397262957706e-06,4.9519910923852376e+44
0.00045998348365444735,2.3956430270163777e-13,1.307226242415435e-06,5.34443939077098e+44
0.000471672229543227,2.5792058488016286e-13,1.5549901491136471e-06,5.7539496411401384e+44
0.0008312262081560496,4.66035020892763e-13,1.8497137567959534e-06,1.039677404088956e+45
0.0008460058621958631,2.0409136381796493e-12,2.200297528592309e-06,4.5530736937862024e+45
0.0007119242043322454,1.2529020030859647e-12,2.6173288686112842e-06,2.7950987477653233e+45
0.0008093268518205879,1.875269756868007e-12,3.113401854724922e-06,4.1835388079050217e+45
0.0008174164911174742,1.9924691817604165e-12,3.7034975716092517e-06,4.4449989744736726e+45
0.0007447989198348184,2.457441906597094e-12,4.405436529852432e-06,5.482306507393032e+45
0.0007736100449505055,2.8902294643539383e-12,5.240416833897166e-06,6.447812159929173e+45
0.0008246437459026325,3.3639863806385053e-12,6.2336543511415555e-06,7.504716344127567e+45
0.0006553800805034567,2.0394456639176956e-12,7.4151442148941585e-06,4.549798799288568e+45
0.0008102344854047761,2.9526190522390546e-12,8.820566658080534e-06,6.586997078764281e+45
0.0007341959182163582,2.991778159269118e-12,1.049236453329751e-05,6.674357120524676e+45
0.0009393386787185543,4.633169639700568e-12,1.2481025059625485e-05,1.0336136963317022e+46
0.0009527886449155029,5.002749389025545e-12,1.4846604504127202e-05,1.1160632334470808e+46
0.0009076264644917067,6.319350658135134e-12,1.7660541842432955e-05,1.4097837785299346e+46
0.0011176235457895285,8.658777709143381e-12,2.100781616979301e-05,1.9316865028948122e+46
0.0009839854129369266,1.0614235835684344e-11,2.4989513015021822e-05,2.3679296108932943e+46
0.0011775617829815226,1.3037720358689041e-11,2.9725877058362477e-05,2.9085847175020717e+46
0.0012083702358523954,1.5708080285654992e-11,3.535994344338373e-05,3.504315253971545e+46
0.0013561638027773015,2.3778616272102416e-11,4.206185734619284e-05,5.304770953312538e+46
0.001489800585103254,3.062987753922977e-11,5.003401225016687e-05,6.833218691572181e+46
0.0017586686992546458,4.678647081297413e-11,5.951716209879758e-05,1.0437592779105376e+47
0.0018933929975752637,5.921899460057282e-11,7.079769190972123e-05,1.3211164301990082e+47
0.0018428853029528061,6.384231422699688e-11,8.42162664178012e-05,1.4242580622160935e+47
0.0019312959931121168,7.910486201561561e-11,0.00010017811793070963,1.764750218351796e+47
0.002180038158522881,1.0532402026946805e-10,0.00011916528408362142,2.349673390504363e+47
0.002321489601737186,1.3117057895700543e-10,0.00014175116506532875,2.9262842455899654e+47
0.002437964682980182,1.6583104533512417e-10,0.0001686178399346426,3.699524570254471e+47
0.0026793867520322613,2.107731350406388e-10,0.00020057666496865227,4.702137639920075e+47
0.002861643215976107,2.696169502973411e-10,0.00023859277609973605,6.014884328170904e+47
0.0031620172519060286,3.425335260919507e-10,0.0002838142353990947,7.6415802723777e+47
0.0033082627990395816,4.371454033943215e-10,0.00033760670181188346,9.752276772138282e+47
0.003575364164110126,5.573774196876241e-10,0.00040159467317776713,1.2434533074796925e+48
0.003957849909157485,7.108947659363471e-10,0.000477710545019404,1.58593520043904e+48
0.00418857594805818,9.075916962004204e-10,0.0005682529676426231,2.024746460037604e+48
0.004530070488172907,1.1571486515355935e-09,0.0006759562638951862,2.5814832001528678e+48
0.004910633112904872,1.471006111149968e-09,0.0008040730039556834,3.281668012056228e+48
0.005280543823198558,1.8815601759420234e-09,0.0009564722308580781,4.197573411621288e+48
0.00572181896481721,2.397207922217842e-09,0.0011377563030993694,5.347932492294052e+48
0.00616269831993112,3.051370644223078e-09,0.0013533998829020125,6.807304922518092e+48
0.006705632269339651,3.891370021441253e-09,0.0016099152674869399,8.681260804942213e+48
0.007206065878139878,4.961571750307472e-09,0.0019150490562553177,1.1068775804157026e+49
0.007803846782487276,6.321208913668729e-09,0.0022780160931010866,1.410199335665399e+49
0.008492503615182619,8.066105987233316e-09,0.002709777748761583,1.7994688868326439e+49
0.009115889669145998,1.0277753393971179e-08,0.0032233729471539503,2.292866009496458e+49
