Radius_km,Mass_sol,Central_Pressure_MeV_fm3,Particles_fm_3
6.556244084446997e-05,2.7305510205167275e-14,1.301489262890043e-06,3.0457927705791023e+43
6.549642584868864e-05,3.0814750205279354e-14,1.5481658165243997e-06,3.4372308996529644e+43
6.999435890186982e-05,2.9745871630702225e-14,1.8415959806939554e-06,3.31800285327745e+43
6.440115617632892e-05,3.300758654592061e-14,2.190641157367715e-06,3.681830800090417e+43
7.081177485768048e-05,3.2522109052750285e-14,2.6058422860724505e-06,3.6276782195669834e+43
7.678816123875612e-05,4.474552706901006e-14,3.099738173477312e-06,4.991139219558619e+43
8.202289584983421e-05,5.169396701828866e-14,3.6872441572794705e-06,5.7662028612539e+43
8.73315972625193e-05,5.883387409235095e-14,4.38610253979609e-06,6.562623700840063e+43
9.302759896818706e-05,6.702857414813952e-14,5.21741839406697e-06,7.476701409544089e+43
9.950676088597531e-05,7.706143306123476e-14,6.2062969234672345e-06,8.595816523535683e+43
0.00010763882735833,9.069960976271638e-14,7.382601622679827e-06,1.011708676227113e+44
8.332502391923075e-05,5.6598547243629855e-14,8.781856136001102e-06,6.313284197699731e+43
8.017567720028741e-05,6.317703145141137e-14,1.0446317048518356e-05,7.047081131476925e+43
8.962195478512323e-05,8.19145272627082e-14,1.2426250007763863e-05,9.137154853440595e+43
8.510426069855373e-05,8.193355350564128e-14,1.4781447713895918e-05,9.139277135667893e+43
9.041795441528419e-05,9.579362999961178e-14,1.7583035620732195e-05,1.0685299184957745e+44
9.213266782705957e-05,1.029374188804904e-13,2.0915619878646933e-05,1.148215302148299e+44
9.704342644520211e-05,1.1981867288907156e-13,2.4879842385818724e-05,1.3365172277277446e+44
0.00012220065996655747,1.8837067005035205e-13,2.9595420108734906e-05,2.1011803897229813e+44
0.0001120981476564378,1.634281307109336e-13,3.5204760457476595e-05,1.8229588676490085e+44
0.00012271515431737793,1.9362546375329143e-13,4.187726189778014e-05,2.1597949794949218e+44
0.00012178793000431259,2.343538368479764e-13,4.981442967559878e-05,2.6140995639375705e+44
0.00012434712765475503,2.805049673740657e-13,5.925596114574806e-05,3.128892289267548e+44
0.00013231172021786161,3.414461930907519e-13,7.048698447763823e-05,3.808661112428e+44
0.00014679265987181653,4.199416542359516e-13,8.3846669342354e-05,4.684238632360031e+44
0.00015516275385577777,5.154658452795599e-13,9.973846961826494e-05,5.749763098628593e+44
0.00016114917342180534,6.383477835313441e-13,0.00011864230743830683,7.120449521979971e+44
0.0001722604313461341,7.895838941395135e-13,0.00014112906652928716,8.807412526149371e+44
0.00018363137005110498,9.816106323723805e-13,0.00016787783253276024,1.0949374536655309e+45
0.00019876415307280455,1.224318845527148e-12,0.0001996964009540099,1.3656662998772696e+45
0.0002109131540934149,1.5361988678354097e-12,0.00023754567206603293,1.7135528325136297e+45
0.0002329293173002452,2.0015728127073113e-12,0.00028256866947892745,2.2326541431688573e+45
0.0002436951623364505,2.4318420165800868e-12,0.00033612505871668765,2.7125978757345262e+45
0.00026336090321025477,3.062608305264306e-12,0.0003998322082403453,3.416186059312055e+45
0.00028372987872635544,3.874570326494626e-12,0.0004756140329338018,4.3218890042513826e+45
