e_c_qm,e_c_dm,p_c_qm,p_c_dm,R_quark_km,R_dm_km,R_total_km,M_quark_sol,M_dm_sol,M_total_sol,N_quark,N_dm,N_total
262.1942728832385,1006081.1674361004,0.38867283647354506,0.999999948991738,1.4223112244621834,0.0006218838242000568,1.4223112244621834,0.002832998465585129,8.502484717140304e-10,0.002832999315834629,3.654231658259836e+54,4.742053424692849e+47,3.654232132465752e+54
262.1942728832385,1009597.3543505862,0.38867283647354506,1.0722671666378252,1.4222112298289602,0.0006415719343163604,1.4222112298289602,0.0028324009834574592,9.368248142436828e-10,0.002832401920283422,3.65346006707813e+54,5.224912281540896e+47,3.653460589569999e+54
262.1942728832385,1013125.8353343834,0.38867283647354506,1.1497569353397281,1.422104886621017,0.0006618923691608428,1.422104886621017,0.002831762636901692,1.0322615926707598e-09,0.002831763669168349,3.6526357037545044e+54,5.757188177394313e+47,3.652636279476146e+54
262.1942728832385,1016666.6537505072,0.38867283647354506,1.2328466743566988,1.4219904417536728,0.0006828658357184276,1.4219904417536728,0.002831080643006292,1.1374671741934399e-09,0.0028310817804778725,3.6517549745079274e+54,6.343947334373868e+47,3.6517556089051186e+54
262.1942728832385,1020219.8531422069,0.38867283647354506,1.3219410779898162,1.4218691399078,0.000704512602444216,1.4218691399078,0.0028303520499814295,1.2534431047832611e-09,0.0028303533034267233,3.650814067455556e+54,6.990775661503276e+47,3.6508147665343424e+54
262.1942728832385,1023785.477235674,0.38867283647354506,1.417474086673628,1.4217389364582442,0.0007268537876702176,1.4217389364582456,0.002829573513818939,1.3812937393478332e-09,0.0028295748951133576,3.649808664260889e+54,7.703832465534399e+47,3.6498094346445184e+54
262.1942728832385,1027363.5699429,0.38867283647354506,1.51991100051283,1.4215990972171122,0.0007499119834988691,1.4215990972171122,0.002828741756444196,1.5222366160794428e-09,0.002828743278682346,3.64873453170511e+54,8.489908312459554e+47,3.648735380696797e+54
262.1942728832385,1030954.1753647096,0.38867283647354506,1.6297507455586566,1.421449688299228,0.0007737088211340695,1.4214496882992282,0.0028278531219364544,1.677614222639597e-09,0.002827854799552103,3.647586948654356e+54,9.356490651853891e+47,3.6475878843042174e+54
262.1942728832385,1034557.3377939799,0.38867283647354506,1.7475283038627543,1.4212918459900943,0.0007982689285915202,1.4212918459900943,0.0028269036580132975,1.8489067698113917e-09,0.0028269055069210687,3.646360811283694e+54,1.0311835060363828e+48,3.646361842467758e+54
262.1942728832385,1038173.1017190488,0.38867283647354506,1.8738173191441152,1.4211213202947617,0.0008236160592775245,1.4211213202947617,0.002825889309913843,2.037746321012048e-09,0.002825891347661694,3.645050883442667e+54,1.1365044047459133e+48,3.6450520199479254e+54
262.1942728832385,1041801.5118273388,0.38867283647354506,2.0092328907604813,1.4209384629240014,0.0008497750196412249,1.4209384629240014,0.0028248055864559256,2.245932370601713e-09,0.0028248078323939705,3.643651365411613e+54,1.2526153941827947e+48,3.6436526180301715e+54
262.1942728832385,1045442.613009203,0.38867283647354506,2.154434569592423,1.4207442730757376,0.0008767722116395969,1.4207442730757422,0.0028236478062912394,2.4754489801055976e-09,0.002823650281741093,3.642156211925037e+54,1.3806230467048884e+48,3.642157592548592e+54
262.1942728832385,1049096.4503620146,0.38867283647354506,2.310129570431186,1.42053791047173,0.0009046334522271938,1.42053791047173,0.0028224108499226176,2.7284839400531338e-09,0.002822413578409462,3.640558811924546e+54,1.521747561511729e+48,3.6405603336737276e+54
262.1942728832385,1052763.0691945103,0.38867283647354506,2.4770762165174594,1.4203156594859265,0.0009333867074703512,1.4203156594859265,0.0028210893616718953,3.007449277566681e-09,0.0028210923691277625,3.638852249396923e+54,1.6773342026107508e+48,3.638853926734801e+54
262.1942728832385,1056442.515031418,0.38867283647354506,2.6560876330071888,1.4200790334094215,0.0009630604424467262,1.4200790334094215,0.00281967760904694,3.3150045643925303e-09,0.0028196809240608784,3.6370291217566325e+54,1.848866298727477e+48,3.6370309706281593e+54
262.1942728832385,1060134.833618373,0.38867283647354506,2.8480357073535596,1.4198260324924012,0.0009936835253598394,1.4198260324924012,0.002818169418192301,3.654082227944505e-09,0.002818173072275727,3.635081456474335e+54,2.037979360423552e+48,3.6350834944543645e+54
262.1942728832385,1063840.0709271603,0.38867283647354506,3.053855335895373,1.419555352532729,0.0010252863027906925,1.419555352532729,0.0028165581762030685,4.027915546425536e-09,0.002816562204120433,3.633000714156223e+54,2.2464766942843755e+48,3.6330029606339316e+54
262.1942728832385,1067558.273161292,0.38867283647354506,3.274548977334229,1.4192654174125363,0.0010579001412320686,1.419265417412538,0.00281483689693282,4.440069524434244e-09,0.0028148413370028638,3.6307778733941014e+54,2.4763466237337803e+48,3.63078034974102e+54
262.1942728832385,1071289.4867619534,0.38867283647354506,3.511191535279064,1.4189564536349857,0.0010915567174250623,1.418956453634986,0.002812998014003653,4.894474908300627e-09,0.0028130029084804417,3.6284031636115354e+54,2.7297814610819244e+48,3.6284058933940465e+54
262.1942728832385,1075033.758414341,0.38867283647354506,3.7649355936380915,1.418626016491296,0.0011262896292954672,1.4186260164913027,0.0028110336810629574,5.395465726994406e-09,0.0028110390765287868,3.625866452744156e+54,3.009198446023931e+48,3.625869461942682e+54
262.1942728832385,1078791.1350544184,0.38867283647354506,4.037017030359114,1.4182734992916195,0.0011621326757971914,1.4182734992916195,0.002808935186870969,5.947820644016006e-09,0.002808941134707987,3.623156491949548e+54,3.31726280979621e+48,3.62315980922149e+54
262.1942728832385,1082561.6638761251,0.38867283647354506,4.328761036857988,1.4178959999615046,0.001199121766511171,1.4178959999615082,0.0028066936221994663,6.556808733740994e-09,0.0028067001790092394,3.620261776777121e+54,3.6569133071707323e+48,3.620265433691026e+54
262.1942728832385,1086345.3923390673,0.38867283647354506,4.641588572455119,1.4174920742034418,0.0012372929169471875,1.4174920742034418,0.002804299109668161,7.228239473730965e-09,0.0028043063379119596,3.61716955268928e+54,4.031390100044438e+48,3.6171735840817924e+54
262.1942728832385,1090142.3681767238,0.38867283647354506,4.97702328525644,1.4170620967120235,0.0012766840896134954,1.4170620967120235,0.002801741335450873,7.968518452128264e-09,0.002801749303974935,3.613866501661791e+54,4.44426582876549e+48,3.6138709459307484e+54
262.1942728832385,1093952.6394052117,0.38867283647354506,5.336698933186791,1.4166010325024325,0.001317333816733358,1.4166010325024325,0.002799009140397975,8.784708445203306e-09,0.002799017925126431,3.610338214219307e+54,4.899479678869208e+48,3.610343113710146e+54
262.1942728832385,1097776.254332641,0.38867283647354506,5.722367341320597,1.416108310618808,0.0013592822328716706,1.416108310618808,0.002796090869886045,9.684596846528555e-09,0.0027961005544878013,3.606569641251165e+54,5.401374990678235e+48,3.606575042628894e+54
262.1942728832385,1101613.2615691111,0.38867283647354506,6.135906934267774,1.4155810790546939,0.001402570850181078,1.415581079054706,0.0027929737059050777,1.0676770001536443e-08,0.0027929843826790812,3.6025442314749665e+54,5.954740720682882e+48,3.602550186217966e+54
262.1942728832385,1105463.7100373893,0.38867283647354506,6.579331885169849,1.4150190793734168,0.0014472421751049738,1.4150190793734168,0.00278964429277552,1.1770695177241104e-08,0.002789656063473011,3.598244739550224e+54,6.564857161802741e+48,3.5982513044086765e+54
262.1942728832385,1109327.648984321,0.38867283647354506,7.054801925870638,1.4144177861898828,0.001493340457846462,1.4144177861898828,0.0027860883323350015,1.2976810933157512e-08,0.002786101309146617,3.59365270332153e+54,7.23754634986526e+48,3.593659940868261e+54
262.1942728832385,1113205.1279930263,0.38867283647354506,7.564632866038563,1.4137739778837521,0.001540910793050008,1.4137739778837533,0.0027822903974253593,1.4306626696905498e-08,0.0027823047040526428,3.588748203032345e+54,7.979227604543744e+48,3.5887561822602804e+54
262.1942728832385,1117096.1969959422,0.38867283647354506,8.111307872479252,1.413086706493713,0.0015899999123957006,1.413086706493721,0.0027782341791143415,1.5772832982748816e-08,0.0027782499519525467,3.5835101806078816e+54,8.796979007043264e+48,3.583518977589833e+54
