e_c_qm,e_c_dm,p_c_qm,p_c_dm,R_quark_km,R_dm_km,R_total_km,M_quark_sol,M_dm_sol,M_total_sol,N_quark,N_dm,N_total
262.1942728832385,1446.0463487766397,0.38867283647354506,0.9999999732083307,0.6870206275515733,0.6494803835289256,0.6870206275515733,0.00031927918396848314,0.0004916589459964276,0.0008109388596973644,4.116915569219145e+53,2.7440654806368425e+53,6.860985126818609e+53
262.1942728832385,1497.4961535754753,0.38867283647354506,1.0722671929285832,0.6702096925678747,0.652662237998841,0.6702096925678748,0.0002964110005081483,0.0005144799916857076,0.0008108914857953052,3.8221115121027157e+53,2.871505866914853e+53,6.693620136878123e+53
262.1942728832385,1550.780570121443,0.38867283647354506,1.1497569638576108,0.6541309560770701,0.6549095627152364,0.6549095627152364,0.0002755855195317727,0.0005382021807247909,0.0008137895398679184,3.553634463156603e+53,3.0039848329615934e+53,6.557643026621296e+53
262.1942728832385,1605.9653093119018,0.38867283647354506,1.232846705264521,0.6387900640338434,0.6579376460056258,0.6579376460056258,0.0002566459003328216,0.0005628804044916021,0.000819526647209392,3.309462635127069e+53,3.1418094755508228e+53,6.4512765275823035e+53
262.1942728832385,1663.1184566284862,0.38867283647354506,1.3219411114607538,0.6241191464734351,0.661004701567098,0.661004701567098,0.0002393672991512443,0.0005886440141040033,0.0008280185912550855,3.086698830790175e+53,3.2857022756973048e+53,6.37249500015617e+53
262.1942728832385,1722.3105594510869,0.38867283647354506,1.4174741228916492,0.6100551600532784,0.6644884919347015,0.6644884919347015,0.0002235472798096812,0.0006156157040615426,0.0008391710104387385,2.8827346445676356e+53,3.43634871605712e+53,6.319186916265123e+53
262.1942728832385,1783.6147176890872,0.38867283647354506,1.5199110396733246,0.5965409915175517,0.6684139623721357,0.6684139623721357,0.0002090174748958953,0.0006438960527719753,0.0008529147065552583,2.6954005702419487e+53,3.594311051824203e+53,6.289726832256455e+53
262.1942728832385,1847.1066778634656,0.38867283647354506,1.6297507878689956,0.5835291533725058,0.6720219573030742,0.6720219573030742,0.0001956362070373633,0.0006735662742908196,0.0008692034707062995,2.522870952871683e+53,3.7600436502966646e+53,6.282927368789921e+53
262.1942728832385,1912.8649307791093,0.38867283647354506,1.7475283495427902,0.5709790622208264,0.6764489800734639,0.6764489800734639,0.0001832830335725276,0.0007046928898345899,0.0008879762470029622,2.363593715025779e+53,3.9339190429821475e+53,6.297516933416259e+53
262.1942728832385,1980.9708129327691,0.38867283647354506,1.873817368426808,0.5588567228846057,0.6804795265682604,0.6804795265682604,0.00017185463854002222,0.0007373291234898172,0.0009091848009812931,2.2162374375099954e+53,4.1162357074090605e+53,6.332486551150503e+53
262.1942728832385,2051.508611808803,0.38867283647354506,2.0092329438925045,0.5471287079797033,0.684499616364638,0.684499616364638,0.00016126168512207057,0.0007715180361450487,0.0009327814356963752,2.0796508116736428e+53,4.307235547912732e+53,6.38690848266881e+53
262.1942728832385,2124.565675221326,0.38867283647354506,2.154434626834624,0.5357713491172548,0.6880196022950896,0.6880196022950896,0.00015142637201974685,0.0008072941150020623,0.0009587229464130799,1.9528311592884873e+53,4.507112762792036e+53,6.4599756592020155e+53
262.1942728832385,2200.2325248689194,0.38867283647354506,2.3101296320593514,0.5247606788959007,0.6921890476241743,0.6921890476241743,0.00014228050847495938,0.0008446861185216231,0.0009869670335137374,1.8348996333393184e+53,4.716029717298257e+53,6.550934596681337e+53
262.1942728832385,2278.6029742750693,0.38867283647354506,2.4770762828228254,0.5140739904940107,0.695507826032878,0.695507826032878,0.00013376398145608701,0.0008837143242670376,0.0010174835660696638,1.7250814706202161e+53,4.934101590697675e+53,6.659250947260109e+53
