Number Density,Energy Density,Pressure,mu_u,mu_d,mu_s,mu_e
0.3960849371800509,1.6538914712241337,0.217963823741378,329.71553041164225,329.71553041164225,329.71553041164225,0.0
0.3979150164789487,1.6625468847145701,0.22084896157152337,330.2225585420843,330.2225585420843,330.2225585420843,0.0
0.3997535515153048,1.6712556614344443,0.22375188714481478,330.730366367449,330.730366367449,330.730366367449,0.0
0.40160058135819043,1.680018130384137,0.22667271012804568,331.23895508673183,331.23895508673183,331.23895508673183,0.0
0.4034561452571904,1.6888346225924002,0.22961154086413352,331.7483259007712,331.7483259007712,331.7483259007712,0.0
0.40532028264323966,1.6977054711288857,0.23256849037629523,332.2584800122525,332.2584800122525,332.2584800122525,0.0
0.4071930331294608,1.7066310111167178,0.2355436703722393,332.7694186257106,332.7694186257106,332.7694186257106,0.0
0.409074436512005,1.7156115797451528,0.23853719324838427,333.28114294753243,333.28114294753243,333.28114294753243,0.0
0.4109645327709006,1.7246475162823294,0.2415491720941098,333.7936541859606,333.7936541859606,333.7936541859606,0.0
0.41286336207089835,1.73373916208807,0.24457972069602335,334.30695355109526,334.30695355109526,334.30695355109526,0.0
0.4147709647623278,1.7428868606267802,0.24762895354226008,334.82104225489746,334.82104225489746,334.82104225489746,0.0
0.41668738138195394,1.7520909574804333,0.25069698582681116,335.33592151119217,335.33592151119217,335.33592151119217,0.0
0.4186126526538379,1.7613518003616109,0.25378393345387035,335.85159253567053,335.85159253567053,335.85159253567053,0.0
0.4205468194902058,1.770669739126663,0.256889913042221,336.368056545894,336.368056545894,336.368056545894,0.0
0.4224899229923127,1.7800451257888943,0.2600150419296315,336.8853147612955,336.8853147612955,336.8853147612955,0.0
0.42444200445131985,1.7894783145318836,0.2631594381772945,337.40336840318355,337.40336840318355,337.40336840318355,0.0
0.4264031053491709,1.798969661722856,0.26632322057428537,337.9222186947447,337.9222186947447,337.9222186947447,0.0
0.42837326735947273,1.8085195259261453,0.26950650864204834,338.4418668610462,338.4418668610462,338.4418668610462,0.0
0.43035253234838455,1.8181282679167552,0.2727094226389184,338.96231412904007,338.96231412904007,338.96231412904007,0.0
0.43234094237550214,1.8277962506939607,0.2759320835646535,339.4835617275641,339.4835617275641,339.4835617275641,0.0
